Object Name,Label,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,
14_Tablefork.ply,1,-0.0102388,0.0147192,-0.999839,0.00164671,0.00724019,-0.999972
14_Tablefork.ply,1,-0.0102388,0.0147192,-0.999839,0.00164671,-0.00724027,0.999972
14_Tablefork.ply,1,-0.0102388,-0.0147193,0.999839,0.00164671,0.00724019,-0.999972
14_Tablefork.ply,1,-0.0102388,-0.0147193,0.999839,0.00164671,-0.00724027,0.999972
16_Tablefork.ply,1,-0.0823867,-0.00707019,-0.996575,0.106061,0.04198,0.993473
16_Tablefork.ply,1,-0.0823867,-0.00707019,-0.996575,0.106061,-0.0419799,-0.993473
16_Tablefork.ply,1,-0.0823867,0.0070701,0.996575,0.106061,0.04198,0.993473
16_Tablefork.ply,1,-0.0823867,0.0070701,0.996575,0.106061,-0.0419799,-0.993473
11_Tablefork.ply,1,0.241524,-0.00880712,0.970355,-0.0653564,-0.00958447,-0.997816
11_Tablefork.ply,1,0.241524,-0.00880712,0.970355,-0.0653564,0.00958438,0.997816
11_Tablefork.ply,1,0.241524,0.00880721,-0.970355,-0.0653564,-0.00958447,-0.997816
11_Tablefork.ply,1,0.241524,0.00880721,-0.970355,-0.0653564,0.00958438,0.997816
17_Tablefork.ply,1,0.021094,0.000904581,0.999777,-0.734669,0.647621,0.202111
17_Tablefork.ply,1,0.021094,0.000904581,0.999777,-0.734669,-0.647621,-0.202111
17_Tablefork.ply,1,0.021094,-0.000904494,-0.999777,-0.734669,0.647621,0.202111
17_Tablefork.ply,1,0.021094,-0.000904494,-0.999777,-0.734669,-0.647621,-0.202111
20_Tablefork.ply,1,-0.157498,-0.021123,-0.987293,-0.00240964,-0.00708834,-0.999972
20_Tablefork.ply,1,-0.157498,-0.021123,-0.987293,-0.00240964,0.00708825,0.999972
20_Tablefork.ply,1,-0.157498,0.0211229,0.987293,-0.00240964,-0.00708834,-0.999972
20_Tablefork.ply,1,-0.157498,0.0211229,0.987293,-0.00240964,0.00708825,0.999972
9_Pencil.ply,1,0.0161682,0.0463538,-0.998794,-0.00179938,0.00452468,-0.999988
9_Pencil.ply,1,0.0161682,0.0463538,-0.998794,-0.00179938,-0.00452477,0.999988
9_Pencil.ply,1,0.0161682,-0.0463539,0.998794,-0.00179938,0.00452468,-0.999988
9_Pencil.ply,1,0.0161682,-0.0463539,0.998794,-0.00179938,-0.00452477,0.999988
18_Tablefork.ply,1,0.00743168,0.00918893,-0.99993,-0.00472586,-0.0119989,0.999917
18_Tablefork.ply,1,0.00743168,0.00918893,-0.99993,-0.00472586,0.011999,-0.999917
18_Tablefork.ply,1,0.00743168,-0.00918902,0.99993,-0.00472586,-0.0119989,0.999917
18_Tablefork.ply,1,0.00743168,-0.00918902,0.99993,-0.00472586,0.011999,-0.999917
19_Tablefork.ply,1,0.0847833,0.000187987,0.996399,0.0128327,0.00982153,0.999869
19_Tablefork.ply,1,0.0847833,0.000187987,0.996399,0.0128327,-0.00982144,-0.999869
19_Tablefork.ply,1,0.0847833,-0.0001879,-0.996399,0.0128327,0.00982153,0.999869
19_Tablefork.ply,1,0.0847833,-0.0001879,-0.996399,0.0128327,-0.00982144,-0.999869
12_Tablefork.ply,1,0.1962,-0.0431795,0.979613,0.000959468,0.0187086,-0.999825
12_Tablefork.ply,1,0.1962,-0.0431795,0.979613,0.000959468,-0.0187087,0.999825
12_Tablefork.ply,1,0.1962,0.0431796,-0.979613,0.000959468,0.0187086,-0.999825
12_Tablefork.ply,1,0.1962,0.0431796,-0.979613,0.000959468,-0.0187087,0.999825
22_Tablefork.ply,1,-0.0106741,-0.000264069,0.999943,0.00153486,-0.000448748,0.999999
22_Tablefork.ply,1,-0.0106741,-0.000264069,0.999943,0.00153486,0.000448836,-0.999999
22_Tablefork.ply,1,-0.0106741,0.000264157,-0.999943,0.00153486,-0.000448748,0.999999
22_Tablefork.ply,1,-0.0106741,0.000264157,-0.999943,0.00153486,0.000448836,-0.999999
15_Tablefork.ply,1,-0.242451,0.0352707,0.969522,-0.0417597,-0.0145542,-0.999022
15_Tablefork.ply,1,-0.242451,0.0352707,0.969522,-0.0417597,0.0145541,0.999022
15_Tablefork.ply,1,-0.242451,-0.0352706,-0.969522,-0.0417597,-0.0145542,-0.999022
15_Tablefork.ply,1,-0.242451,-0.0352706,-0.969522,-0.0417597,0.0145541,0.999022
13_Tablefork.ply,1,-0.00117929,0.0128815,-0.999916,0.00143937,-0.00187526,0.999997
13_Tablefork.ply,1,-0.00117929,0.0128815,-0.999916,0.00143937,0.00187535,-0.999997
13_Tablefork.ply,1,-0.00117929,-0.0128816,0.999916,0.00143937,-0.00187526,0.999997
13_Tablefork.ply,1,-0.00117929,-0.0128816,0.999916,0.00143937,0.00187535,-0.999997
