Function,S.No,Object Type,Names,Label,Features
CONTAIN,1,contain.ply,bottle_3_3dwh1_contain.ply,2,0.0149363,0,0,0,0,0,0.000414301,0.000416169,0.001058,0.0037405,0.299502,0.285981,0.00366599,0.000410063,0.000625451,0.000216048,0.000422933,0,0,0,0.000157627,0.0308744,0.0050037,0.000534553,0.000374149,0.000637955,0.000223753,0.000608197,0.00314231,0.00288067,0.00761085,0.00637487,0.0666249,0.0712512,0.00633054,0.0034572,0.00421597,0.00180725,0.00298074,0.000470933,0.000430042,0.000974828,0.000528653,0.00883019,0.00650645,0,0,0,0,0,0,0,0,0.00154554,0.164674,0.149205,0.00145977,0,0,0,0,0,0,0,0.000182483,0.0259115,0,0,0,0,0,0,0,0,0,0,0.00135342,0.000951827,0,0,0,0,0,0,0,0,0,0.000371313,0.00659425,0,0,0,0,1.95208e-05,0,0,1.81455e-05,0.00165628,0.163891,0.141449,0.00135816,3.78992e-05,0,5.37926e-05,0,0,0,0,0.000147249,0.0225321,0,0,0,0,0,0,0,0,0,0,0.00118126,0.000962561,0,0,0,0,0,0,0,0,0,0.000171968,0.02094,0.0039554,0.00060464,0.000225461,0.000718068,0.00134851,0.000234833,0.00287981,0.0034025,0.0245302,0.338202,0.316011,0.0353086,0.00517374,0.00197197,0.00400791,0.000232869,3.67519e-05,0.000452595,0.000418053,0.00251124,0.0307581,0,0,0,0,0,0.00022394,0,0.000441238,0.00044657,0.0028809,0.0281115,0.025352,0.00461736,0.000669024,0.000223895,0.000668943,0,0,0,0,0,0.000742784,0.0342214,0.00263983,0.00126528,0,0.000715649,0,0.000238268,0.000229848,0.00786167,0.0204089,0.323659,0.340104,0.026996,0.00900837,0.000516647,0.00411076,0.00025189,0.00124327,0,0.00112693,0.0021455,0.0197014,0.00101376,0,0,0,0,0,0,0,0.00111111,0.00243435,0.0266457,0.0278459,0.00308661,0.00133526,0,0.000666913,0,0.000218777,0,0,0,0,0.0240036,0.000166129,0,0,0,0,0,0,0.000103525,0.00152528,0.151416,0.164143,0.0016311,7.72124e-05,0,8.66377e-05,0,0,0,0,0,0.006993,0.000286861,0,0,0,0,0,0,0,0,0,0.00105414,0.00109413,0,0,0,0,0,0,0,0,0,0,0.0245191,0.000170339,0,0,0,0,0,0,0,0.00133696,0.139821,0.161823,0.00158085,0,0,0,0,0,0,0,0,0.00610985,0.00018559,0,0,0,0,0,0,0,0,0,0.000896673,0.00100401,0,0,0,0,0,0,0,0,0,0,0.0329944,0.000180579,0,0.000220732,0,0.000201786,0.00020699,0.000405465,0.000832202,0.00438829,0.282368,0.298573,0.00446417,0.000838262,0.000609195,0.000417444,0,0,0,0,0,0.0147104,0.009128,0.0012294,0.000846017,0.00209368,0.000465663,0.0013004,0.00166475,0.00307949,0.00652831,0.0109741,0.0630477,0.0677099,0.00942178,0.00623374,0.00495754,0.00272748,0.000477131,0.000226442,0.000428721,0.0007972,0.00119481,0.0042665,
CONTAIN,2,contain.ply,fyingpan_1_3dwh3_contain.ply,2,0.0301654,0,0,0,0,0,0,0,0,0,0.207218,0.270655,0,0,0,0,0,0,0,0,0,0.0659932,0,0,0,0,0,0,0,0,0,1.50883e-10,0.0649713,0.0177673,0,0,0,0,0,0,0,0,0,0.00977901,0.0301523,0,0,0,0,0,0,0,0,0,0.199884,0.27128,0,0,0,0,0,0,0,0,0,0.0641766,0,0,0,0,0,0,0,0,0,3.77207e-11,0.0641988,0.0176886,0,0,0,0,0,0,0,0,0,0.00983212,0.0301874,0,0,0,0,0,0,0,0,0,0.205771,0.271351,0,0,0,0,0,0,0,0,0,0.0652447,0,0,0,0,0,0,0,0,0,1.88604e-11,0.063626,0.0176907,0,0,0,0,0,0,0,0,0,0.00959167,0.0301327,0,0,0,0,0,0,0,0,0,0.206997,0.271244,0,0,0,0,0,0,0,0,0,0.0665922,0,0,0,0,0,0,0,0,0,1.88604e-11,0.0639122,0.0176128,0,0,0,0,0,0,0,0,0,0.00985856,0.0302523,0,0,0,0,0,0,0,0,6.97834e-10,0.206351,0.271218,5.84672e-10,0,0,0,0,0,0,0,1.88604e-10,0.0666182,0,0,0,0,0,0,0,0,0,1.69743e-10,0.0613946,0.0177668,0,0,0,0,0,0,0,0,0,0.00945372,0.0298545,0,0,0,0,0,0,0,0,3.96068e-10,0.204013,0.268712,1.1882e-09,0,0,0,0,0,0,0,1.69743e-10,0.0675204,0,0,0,0,0,0,0,0,0,2.26324e-10,0.0627249,0.0172952,0,0,0,0,0,0,0,0,0,0.00994008,0.0303488,0,0,0,0,0,0,0,0,0,0.204683,0.272606,7.54415e-11,0,0,0,0,0,0,0,0,0.0666753,0,0,0,0,0,0,0,0,0,1.88604e-11,0.0640167,0.0176959,0,0,0,0,0,0,0,0,0,0.00993762,0.0300488,0,0,0,0,0,0,0,0,0,0.202594,0.269635,0,0,0,0,0,0,0,0,0,0.0660859,0,0,0,0,0,0,0,0,0,1.88604e-11,0.0645164,0.0176254,0,0,0,0,0,0,0,0,0,0.0099881,
CONTAIN,3,contain.ply,bottle_8_3dwh1_contain.ply,2,0.0237675,0,0,0,0,0.000147652,0,0,0.000149616,0.00121997,0.328258,0.317026,0.00132336,0,0.000145993,0,0,0,0,0,5.87895e-05,0.0383004,0.00356712,0.000150814,0,0.000162703,0,0.00085416,8.93132e-05,0.000173747,0.000884124,0.00049828,0.0473909,0.0420843,0.00116104,0.000201955,0.000852421,0.00010804,0.000170073,0,0,0.000161155,4.40481e-05,0.00589491,0.00422386,0,0,0,0,0,0,0,0,0.000322271,0.0938219,0.0862803,0.000292926,0,0,0,0,0,0,0,2.13475e-05,0.0115806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379649,0,0,0,0,0,0,0,0,0.000289984,0.0856137,0.0816933,0.000286309,0,0,0,0,0,0,0,3.20954e-05,0.0123467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289989,0,0,0,0,0,0,0,0,0.00130592,0.363568,0.350345,0.00118496,0,0,0,0,0,0,0,5.95292e-05,0.0451934,0,0,0,0,0,0,0,0,0,0,0.0214277,0.0209268,0,0,0,0,0,0,0,0,0,0.00130703,0.0449551,6.58012e-05,0,0,0,0,0,0,0,0.00119968,0.347026,0.359858,0.00127737,0,0,0,0,0,0,0,0,0.0286606,0.00108239,0,0,0,0,0,0,0,0,0,0.0207314,0.0216169,0,0,0,0,0,0,0,0,0,0,0.0108101,2.15453e-05,0,0,0,0,0,0,0,0.000308096,0.0847848,0.0887842,0.000302262,0,0,0,0,0,0,0,0,0.0040368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113622,2.21779e-05,0,0,0,0,0,0,0,0.000281054,0.0822995,0.0939856,0.000334923,0,0,0,0,0,0,0,0,0.00412257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421401,6.12947e-05,0,0,0,0,0,0.000148171,0,0.00143191,0.311285,0.330135,0.00118177,0.000149969,0,0.000147233,0,0,0,0,0,0.0230159,0.00538366,4.56609e-06,0.000163757,0,0.000169544,0.000107811,3.35976e-05,0.000914381,0.000152414,0.00195231,0.0420423,0.0415037,0.000392982,0.000845292,0.000111752,0.000874156,7.00362e-05,0,0.000164896,0,0.000302678,0.00350581,
CONTAIN,4,contain.ply,bowl_8_3dwh1_contain.ply,2,0.280172,2.24843e-08,0,0,0,0,0,0,0,0,0,0.17057,1.30847e-08,0,0,0,0,0,0,0,0,0,0.0268868,0,0,0,0,0,0,0,0,0,0,0.143297,3.69148e-07,0,0,0,0,0,0,0,0,0,0.272298,2.18968e-08,0,0,0,0,0,0,0,0,0,0.159754,1.18029e-08,0,0,0,0,0,0,0,0,0,0.026149,0,0,0,0,0,0,0,0,0,0,0.137162,2.47007e-07,0,0,0,0,0,0,0,0,0,0.271346,2.16298e-08,0,0,0,0,0,0,0,0,0,0.169949,1.29779e-08,0,0,0,0,0,0,0,0,0,0.0264823,0,0,0,0,0,0,0,0,0,0,0.144309,2.09996e-07,0,0,0,0,0,0,0,0,0,0.279521,2.25911e-08,0,0,0,0,0,0,0,0,0,0.162987,1.20699e-08,0,0,0,0,0,0,0,0,0,0.027277,0,0,0,0,0,0,0,0,0,0,0.143232,2.40705e-07,0,0,0,0,0,0,0,0,0,0.275783,2.2057e-08,0,0,0,0,0,0,0,0,0,0.168771,1.30313e-08,0,0,0,0,0,0,0,0,0,0.0264755,0,0,0,0,0,0,0,0,0,0,0.143311,3.71818e-07,0,0,0,0,0,0,0,0,0,0.279056,2.25377e-08,0,0,0,0,0,0,0,0,0,0.161899,1.20165e-08,0,0,0,0,0,0,0,0,0,0.0269509,0,0,0,0,0,0,0,0,0,0,0.140669,3.91205e-07,0,0,0,0,0,0,0,0,0,0.275612,2.21104e-08,0,0,0,0,0,0,0,0,0,0.163335,1.25506e-08,0,0,0,0,0,0,0,0,0,0.0262477,0,0,0,0,0,0,0,0,0,0,0.139703,3.29894e-07,0,0,0,0,0,0,0,0,0,0.282022,2.26979e-08,0,0,0,0,0,0,0,0,0,0.166359,1.2604e-08,0,0,0,0,0,0,0,0,0,0.0271381,0,0,0,0,0,0,0,0,0,0,0.144304,3.30535e-07,0,0,0,0,0,0,0,0,0,
CONTAIN,5,contain.ply,bottle_5_3dwh1_contain.ply,2,0.0165152,0,0,0,0,0,0,0,0,6.19564e-07,0.256173,0.267226,6.52696e-07,0,0,0,0,0,0,0,0,0.0151952,0.00702605,0,0,0,0,0,0,0,0,3.90144e-06,0.0739768,0.0759946,2.08536e-06,0,0,0,0,0,0,0,0,0.00685809,0.0113162,0,0,0,0,0,0,0,0,4.57218e-07,0.192516,0.188084,4.43966e-07,0,0,0,0,0,0,0,6.62635e-09,0.0142234,0,0,0,0,0,0,0,0,0,0,0.00656112,0.00621549,0,0,0,0,0,0,0,0,0,0.000152092,0.0124028,0,0,0,0,0,0,0,0,4.37339e-07,0.186625,0.191279,4.50592e-07,0,0,0,0,0,0,0,0,0.0110742,0,0,0,0,0,0,0,0,0,0,0.00604596,0.00672145,0,0,0,0,0,0,0,0,0,0,0.0239313,0,0,0,0,0,0,0,0,9.14094e-07,0.317883,0.321003,9.91211e-07,0,0,0,0,0,0,0,6.28361e-09,0.0257811,0,0,0,0,0,0,0,0,0,0,0.0297693,0.030237,0,0,0,0,0,0,0,0,0,0.000330262,0.0234001,0,0,0,0,0,0,0,0,8.59141e-07,0.321049,0.317999,1.14819e-06,0,0,0,0,0,0,0,0,0.0238549,0,0,0,0,0,0,0,0,0,0,0.0303171,0.0297892,0,0,0,0,0,0,0,0,0,0,0.0123722,3.31318e-09,0,0,0,0,0,0,0,4.43966e-07,0.187279,0.186756,4.37339e-07,0,0,0,0,0,0,0,0,0.0119985,9.89724e-05,0,0,0,0,0,0,0,0,0,0.0066166,0.00634514,0,0,0,0,0,0,0,0,0,0,0.012108,3.31318e-09,0,0,0,0,0,0,0,4.24087e-07,0.180552,0.182508,4.274e-07,0,0,0,0,0,0,0,0,0.0108411,0.000119462,0,0,0,0,0,0,0,0,0,0.00623621,0.0060766,0,0,0,0,0,0,0,0,0,0,0.0167265,0,0,0,0,0,0,0,0,6.42756e-07,0.264748,0.269718,6.59322e-07,0,0,0,0,0,0,0,0,0.0156066,0.00729241,0,0,0,0,0,0,0,0,3.94748e-06,0.0787434,0.0773991,2.56326e-06,0,0,0,0,0,0,0,0,0.00743871,
CONTAIN,6,contain.ply,mug_1_3dwh1_contain.ply,2,0.000927923,0.000141877,0,0,0,0.00164413,0.00405347,0.00541166,0.00983232,0.0286507,0.120884,0.114357,0.0268941,0.00852245,0.0053046,0.00388423,0.00180194,0,0,1.39698e-05,0.000178467,9.3034e-06,0.0050528,0.00306542,0.00491441,0.00530541,0.00567889,0.0226831,0.0463439,0.0619003,0.106023,0.15675,0.0540686,0.0639556,0.161878,0.0956304,0.0600089,0.0461082,0.0243158,0.00579273,0.00556871,0.00569944,0.00322495,3.71361e-05,0.0158008,0.00207639,0.0018852,0.00177867,0.0017591,0.00904636,0.0170725,0.0175874,0.0235242,0.042505,0.278557,0.277723,0.0473138,0.0246457,0.0187668,0.0157441,0.0084964,0.0018952,0.00159888,0.00177101,0.00183294,0.0114262,0.000240966,0.000125909,0.000798767,0.00195036,0.00316075,0.0166277,0.0310989,0.0273619,0.0193864,0.0105887,0.0284545,0.0283117,0.0139427,0.0207463,0.0269683,0.0296162,0.0187042,0.00346921,0.00202813,0.000686659,6.54325e-05,0,0.00772808,0.00146334,0.00310351,0.00404107,0.00529249,0.0236987,0.043856,0.0479043,0.0565102,0.0780813,0.147312,0.152108,0.0787375,0.0581705,0.0482086,0.0441662,0.0248279,0.00496408,0.0039174,0.00296798,0.00142836,0.0040652,0,0,0.000202152,0.00131515,0.00305212,0.0174226,0.0335804,0.0302104,0.0183371,0.00926474,0.0137491,0.0138354,0.00910392,0.0165042,0.0260944,0.0317154,0.0209845,0.00343643,0.00174375,0.000266821,0,0,0.0108358,0.00536468,0.00370022,0.00309826,0.00373624,0.0153446,0.0278386,0.0347193,0.0553758,0.146918,0.0973521,0.0988062,0.155326,0.0587923,0.035063,0.0290243,0.014862,0.00331784,0.00308795,0.00330727,0.00461264,0.00351445,0.00114631,0.000672806,0.00316509,0.00381205,0.00363607,0.0150169,0.0310156,0.0491459,0.0913816,0.121872,0.0105908,0.0105227,0.11569,0.0973299,0.0507092,0.0335229,0.0174556,0.00329387,0.00374523,0.00304842,0.000627196,0,0.0109848,0.00473723,0.00375555,0.00338424,0.00344645,0.0147885,0.0284426,0.036425,0.0616608,0.162554,0.0873811,0.0945614,0.152596,0.0617114,0.036538,0.0287117,0.0167953,0.00360552,0.00343983,0.00391558,0.00535129,0.00275753,0.00103015,0.000707896,0.00313467,0.00345729,0.00304913,0.0139498,0.0280327,0.0430467,0.0869795,0.128266,0.00941126,0.00997669,0.117392,0.0950508,0.0459131,0.0302467,0.015061,0.00291518,0.00324412,0.00294861,0.000677945,0,0.00660458,0.00117383,0.00284089,0.00424674,0.00543777,0.0240579,0.0456343,0.0539494,0.0664921,0.0859821,0.125639,0.135226,0.0748023,0.060664,0.0514261,0.0490016,0.0300816,0.00561721,0.00475859,0.00336245,0.00162147,0.00516947,0,0,0.00024956,0.00145883,0.00440808,0.0240027,0.0329377,0.0277346,0.0187369,0.0101774,0.0111588,0.0118299,0.00854549,0.0173855,0.0268166,0.0411374,0.0266059,0.0033266,0.00153141,0.000270983,2.71891e-05,0.00016296,0.0132617,0.00173866,0.00199525,0.0018537,0.00198105,0.00743767,0.0157759,0.0192124,0.0269875,0.046451,0.283607,0.276866,0.042359,0.0257131,0.01879,0.0169782,0.00956291,0.00197403,0.00198754,0.00214948,0.00210982,0.0182712,0,5.73642e-05,0.000594034,0.00156059,0.00294472,0.0146373,0.0227017,0.0213666,0.016076,0.00980276,0.0280266,0.0274236,0.0106272,0.0178085,0.0225293,0.0283536,0.0169402,0.00221798,0.00144954,0.000515739,3.66014e-05,0.000608678,0.00121824,0.000218022,1.50572e-05,0,0,0.00217323,0.00472719,0.00648717,0.0105854,0.0347932,0.122244,0.116933,0.0315283,0.00994508,0.00574126,0.00539064,0.0028285,0,0,2.97062e-05,0.00027301,2.48709e-05,0.0052612,0.00324342,0.00537565,0.00537236,0.00708765,0.0278628,0.047733,0.0650162,0.102402,0.161918,0.0497763,0.0599363,0.166916,0.0973061,0.0586556,0.0551578,0.031601,0.00616109,0.00612649,0.00574095,0.00349551,3.43595e-05,
CONTAIN,7,contain.ply,mug_2_3dwh1_contain.ply,2,0.022663,1.685e-05,0,0,0,0,0,0,0,0.00478441,0.176535,0.261174,0.00819251,0,0,0,0,0,0,0,0,0.0134745,0.00837631,0.00169732,0,0,0,0,0,0,0,0.0543397,0.119167,0.0792246,0.0456098,0,0,0,0,0,0,0,0.00112799,0.00424749,0.0196132,2.75443e-06,0,0,0,0,0,0,0,0.00284153,0.194683,0.266465,0.00595086,0,0,0,0,0,0,0,0,0.014234,0.00413879,0.000642785,0,0,0,0,0,0,0,0.032155,0.0997902,0.0623678,0.0241862,0,0,0,0,0,0,0,0.000448405,0.00181582,0.0210783,1.2413e-05,0,0,0,0,0,0,0,0.00487272,0.177545,0.262155,0.00934145,0,0,0,0,0,0,0,0,0.0135582,0.00727966,0.00187577,0,0,0,0,0,0,0,0.0539861,0.111142,0.0702586,0.0500838,0,0,0,0,0,0,0,0.00104912,0.00359505,0.0186505,5.38373e-06,0,0,0,0,0,0,0,0.00188545,0.203564,0.267296,0.00555321,0,0,0,0,0,0,0,0,0.0145913,0.00365842,0.000733105,0,0,0,0,0,0,0,0.0237713,0.113325,0.0671254,0.0249972,0,0,0,0,0,0,0,0.000238008,0.0019468,0.0216364,2.93448e-05,0,0,0,0,0,0,0,0.00383351,0.175732,0.254102,0.00915972,0,0,0,0,0,0,0,0,0.0134076,0.0087801,0.00234137,0,0,0,0,0,0,0,0.0473898,0.131864,0.0816003,0.0552816,0,0,0,0,0,0,0,0.000775632,0.00469456,0.0183922,6.57074e-06,0,0,0,0,0,0,0,0.00255379,0.187807,0.250966,0.00702647,0,0,0,0,0,0,0,0,0.0140229,0.00454234,0.00109973,0,0,0,0,0,0,0,0.0298755,0.103093,0.062842,0.0340222,0,0,0,0,0,0,0,0.000293943,0.00173264,0.0216708,1.51257e-05,0,0,0,0,0,0,0,0.00470688,0.184015,0.262048,0.00979895,0,0,0,0,0,0,0,0,0.0143674,0.00698803,0.00186202,0,0,0,0,0,0,0,0.0496202,0.10796,0.0646386,0.0495078,0,0,0,0,0,0,0,0.000694902,0.00275728,0.0197424,5.06354e-06,0,0,0,0,0,0,0,0.00208205,0.195583,0.262662,0.00533009,0,0,0,0,0,0,0,0,0.0144845,0.00433253,0.000731703,0,0,0,0,0,0,0,0.0273603,0.116027,0.0729523,0.0263021,0,0,0,0,0,0,0,0.000359787,0.00242883,
CONTAIN,8,contain.ply,bottle_6_3dwh1_contain.ply,2,0.0109636,0.000619062,0.000323759,0.000394,0.000411454,0.00256016,0.00433162,0.00326494,0.00336785,0.0124367,0.266389,0.267368,0.0122753,0.00599795,0.00512716,0.00386039,0.00206349,0.000220182,0,0,0.000511121,0.0106623,0.00563997,0.00310101,0.00221584,0.00222951,0.00230747,0.00905637,0.0227207,0.0218283,0.0261589,0.04546,0.0627372,0.0777617,0.039552,0.0217603,0.0180729,0.0156664,0.00594957,0.0034094,0.00272144,0.00250914,0.00366996,0.0025172,0.0193552,3.10004e-06,0,0,0,0.000142813,0.000132525,0,0,0.000266446,0.213064,0.22789,0.00033119,0.000184373,0.000238417,0.000133772,0.0001333,0,0,0,0,0.0114828,0.000265604,0,0,0,0,0.000443889,0.00078026,0.000661296,0.000287499,9.21758e-05,0.0067983,0.00731092,5.16665e-05,0.000364331,0.000498028,0.000625557,0.000176538,0,0,0,0,0,0.0184,2.05055e-06,0,0,0,0.000468477,0.000906949,0.000794231,0.000694912,0.000544386,0.215257,0.227723,0.000453264,0.000876103,0.00038999,0.000893228,0.000317323,0,0,0,0,0.0113464,0.000252073,0,0,0,2.74004e-05,0.000333656,0.000405729,0.00036561,0.000181281,3.03647e-05,0.00680416,0.0071999,1.08903e-05,0.0001654,0.000341409,0.000407579,0,0,0,0,0,0,0.0149324,0.00261556,0.00324916,0.00143294,0.00272482,0.0122576,0.0164092,0.0176612,0.0182288,0.0386916,0.249394,0.261757,0.0361862,0.0287001,0.0144557,0.015931,0.00614586,0.00225872,0.00204001,0.00176511,0.00312654,0.0106821,0.00285475,0.0017095,0.00119856,0.00187306,0.00301997,0.00894224,0.011588,0.0144828,0.0139916,0.0286937,0.0499314,0.0468254,0.0265535,0.0154575,0.0150534,0.0118862,0.00233702,0.0013279,0.00156045,0.00116062,0.00180594,0.00172523,0.0114825,0.00299265,0.00257136,0.00249718,0.00160969,0.0084645,0.0160405,0.0147025,0.021091,0.0366965,0.256009,0.256552,0.0381229,0.0254073,0.0194705,0.0116981,0.00524499,0.0023085,0.00180444,0.0019719,0.00293653,0.0104773,0.00249655,0.00203657,0.00187288,0.00166215,0.00215182,0.00679292,0.0138323,0.00961313,0.0204471,0.0247691,0.0547596,0.0466814,0.0314635,0.020646,0.0154479,0.0125067,0.00231351,0.0017944,0.000793575,0.00200737,0.00141122,0.00205953,0.0120449,0,0,0,0,0.000321358,0.000765952,0.000648695,0.00086036,0.000644834,0.217867,0.218299,0.000517931,0.000715064,0.000959854,0.000636684,0.000288905,0,0,0,5.43894e-06,0.019703,0,0,0,0,0,0.000265708,0.000547204,0.000208595,0.000355162,2.57555e-06,0.00711113,0.00741793,2.53999e-05,0.000312185,0.000440195,0.000587094,0,0,0,0,0,0.000298341,0.0118149,0,0,0,0,0,0,0,0.000137091,0.000328928,0.215154,0.229314,0.0002439,0.000209549,0,0.00013634,0,0,0,0,4.34849e-06,0.0199122,0,0,0,0,0,0.000557783,0.000653756,0.000646292,0.000417089,5.38199e-05,0.00699205,0.00762517,0.000123004,0.000445023,0.000528587,0.000866018,0.000146434,0,0,0,0,0.000445889,0.0100523,0.000484004,0.000327598,0,0.000234638,0.00209066,0.00195146,0.00322393,0.00419976,0.0101671,0.27833,0.255712,0.0111593,0.00518832,0.00230537,0.00399383,0.000614794,0,0,0.000212319,0.000556526,0.0147541,0.00415478,0.00308788,0.00208951,0.00228389,0.0035127,0.0155765,0.0139961,0.0216499,0.0222811,0.0343949,0.0733515,0.0726377,0.0396741,0.0206136,0.0180796,0.0191715,0.00565865,0.0019946,0.00270948,0.00212617,0.00242109,0.00372323,
CONTAIN,9,contain.ply,bowl_2_3dwh1_contain.ply,2,0.270982,1.34205e-08,0,0,0,0,0,0,0,0,0,0.255962,1.42442e-08,0,0,0,0,0,0,0,0,0,0.00459604,0,0,0,0,0,0,0,0,0,0,0.0350956,7.26744e-10,0,0,0,0,0,0,0,0,0,0.241077,1.10465e-08,0,0,0,0,0,0,0,0,0,0.23689,1.2936e-08,0,0,0,0,0,0,0,0,0,0.0043264,0,0,0,0,0,0,0,0,0,0,0.0333553,9.20542e-10,0,0,0,0,0,0,0,0,0,0.24173,1.13857e-08,0,0,0,0,0,0,0,0,0,0.240979,1.37112e-08,0,0,0,0,0,0,0,0,0,0.00435128,0,0,0,0,0,0,0,0,0,0,0.0337798,8.72093e-10,0,0,0,0,0,0,0,0,0,0.260005,1.21124e-08,0,0,0,0,0,0,0,0,0,0.245231,1.34205e-08,0,0,0,0,0,0,0,0,0,0.00460282,0,0,0,0,0,0,0,0,0,0,0.0351214,7.26744e-10,0,0,0,0,0,0,0,0,0,0.273001,1.25969e-08,0,0,0,0,0,0,0,0,0,0.255084,1.36143e-08,0,0,0,0,0,0,0,0,0,0.00479951,0,0,0,0,0,0,0,0,0,0,0.0357874,4.84496e-10,0,0,0,0,0,0,0,0,0,0.238729,1.16764e-08,0,0,0,0,0,0,0,0,0,0.235551,1.28876e-08,0,0,0,0,0,0,0,0,0,0.00431535,0,0,0,0,0,0,0,0,0,0,0.0333467,8.23643e-10,0,0,0,0,0,0,0,0,0,0.241818,1.10465e-08,0,0,0,0,0,0,0,0,0,0.238652,1.36143e-08,0,0,0,0,0,0,0,0,0,0.0045465,0,0,0,0,0,0,0,0,0,0,0.0349326,7.75193e-10,0,0,0,0,0,0,0,0,0,0.255239,1.23062e-08,0,0,0,0,0,0,0,0,0,0.245443,1.32267e-08,0,0,0,0,0,0,0,0,0,0.00464895,0,0,0,0,0,0,0,0,0,0,0.0343971,8.23643e-10,0,0,0,0,0,0,0,0,0,
CONTAIN,10,contain.ply,bottle_1_3dwh1_contain.ply,2,0.0112727,0,0,0,0,0,0,0,0,1.88888e-06,0.237788,0.245328,4.86184e-06,0,0,0,0,0,0,0,0,0.0102446,0.0108566,0,0,0,0,0,0,0,0,0.000226587,0.135172,0.123112,0.000248303,0,0,0,0,0,0,0,0,0.0124475,0.0114915,0,0,0,0,0,0,0,0,3.05751e-08,0.197907,0.200017,3.05751e-08,0,0,0,0,0,0,0,0,0.0111277,0,0,0,0,0,0,0,0,0,0,0.00958412,0.00949036,0,0,0,0,0,0,0,0,0,0,0.0111656,0,0,0,0,0,0,0,0,2.79164e-08,0.186214,0.198728,3.11068e-08,0,0,0,0,0,0,0,0,0.0101374,0,0,0,0,0,0,0,0,0,0,0.00766333,0.00844414,0,0,0,0,0,0,0,0,0,8.06398e-06,0.0186401,0,0,0,0,0,0,0,0,0.000108345,0.305857,0.298167,9.2484e-05,0,0,0,0,0,0,0,6.68664e-08,0.0209684,0.00527205,0,0,0,0,0,0,0,0,0.0001275,0.0793983,0.0753249,0.000105392,0,0,0,0,0,0,0,2.92458e-09,0.00715542,0.0181674,0,0,0,0,0,0,0,0,9.79331e-05,0.302456,0.293113,0.000103458,0,0,0,0,0,0,0,0,0.0191612,0.00553929,0,0,0,0,0,0,0,0,0.000113193,0.0800109,0.0778628,0.000131155,0,0,0,0,0,0,0,0,0.00574187,0.0112383,0,0,0,0,0,0,0,0,3.00434e-08,0.195966,0.197682,3.13727e-08,0,0,0,0,0,0,0,0,0.0108671,0,0,0,0,0,0,0,0,0,0,0.00862177,0.00883545,0,0,0,0,0,0,0,0,0,0,0.0106429,0,0,0,0,0,0,0,0,3.05751e-08,0.1934,0.191914,2.95116e-08,0,0,0,0,0,0,0,0,0.0104434,0,0,0,0,0,0,0,0,0,0,0.00920394,0.00895722,0,0,0,0,0,0,0,0,0,0,0.0112817,0,0,0,0,0,0,0,0,2.13135e-06,0.240716,0.250213,2.00746e-06,0,0,0,0,0,0,0,0,0.0108746,0.012587,0,0,0,0,0,0,0,0,0.000219607,0.132957,0.13418,0.00024719,0,0,0,0,0,0,0,0,0.0121393,
